,age,sex,race,region,highest_grade,employment_status,marital_status,religious,spiritual,party,lib_cons,death_penalty,court_harsh,income,sex_partners,sex_freq,bar,tv,relatives,spanking,income_distribution,standard_living,birth_control,immigration,govt_help_poor,govt_help_sick,govt_more_less,govt_help_blacks,affirmative_action,gun,tax_approp,divorce_ease,numb_children,income_bucket
3206,83.0,0.0,15.0,4.0,12.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,19433.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,0.0,0.0,4.0,3.0,3.0,5.0,0.0,0.0,1.0,2.0,2.0,1
3207,57.0,1.0,15.0,4.0,11.0,5.0,0.0,1.0,3.0,4.0,5.0,1.0,1.0,48891.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,4
3208,61.0,1.0,15.0,4.0,16.0,6.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,206910.0,1.0,2.0,0.0,2.0,6.0,2.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0,0.0,2.0,0.0,2.0,8
3209,20.0,1.0,0.0,4.0,10.0,5.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,35311.0,1.0,3.0,0.0,3.0,6.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,3
3210,62.0,0.0,15.0,4.0,12.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,0.0,35311.0,0.0,0.0,2.0,5.0,5.0,2.0,5.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,2.0,3
3211,60.0,0.0,15.0,4.0,18.0,7.0,2.0,1.0,3.0,4.0,4.0,0.0,0.0,48891.0,0.0,0.0,3.0,6.0,5.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,4
3212,57.0,1.0,15.0,4.0,12.0,6.0,1.0,1.0,3.0,4.0,5.0,0.0,1.0,59755.0,1.0,2.0,0.0,2.0,5.0,1.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,0.0,1.0,1.0,1.0,2.0,5
3213,65.0,1.0,15.0,4.0,16.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,40743.0,0.0,0.0,0.0,6.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,4
3214,49.0,1.0,15.0,4.0,12.0,6.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,73337.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,0.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,1.0,2.0,2.0,5
3215,32.0,1.0,15.0,4.0,15.0,3.0,1.0,2.0,3.0,5.0,6.0,1.0,0.0,48891.0,1.0,2.0,0.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,2.0,4
3216,52.0,0.0,15.0,4.0,12.0,6.0,0.0,2.0,3.0,6.0,5.0,1.0,0.0,89634.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,6
3217,85.0,0.0,15.0,4.0,11.0,0.0,1.0,2.0,3.0,5.0,3.0,1.0,0.0,9328.0,0.0,0.0,1.0,5.0,2.0,1.0,4.0,4.0,0.0,0.0,3.0,5.0,3.0,5.0,1.0,0.0,1.0,1.0,3.0,0
3218,39.0,1.0,15.0,2.0,12.0,6.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,29878.0,2.0,4.0,0.0,1.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,5.0,0.0,1.0,1.0,2.0,2.0,2
3219,75.0,0.0,15.0,2.0,12.0,7.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,40743.0,1.0,3.0,1.0,2.0,3.0,2.0,6.0,4.0,2.0,1.0,5.0,3.0,5.0,3.0,0.0,1.0,1.0,1.0,4.0,4
3220,37.0,0.0,15.0,2.0,12.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,59755.0,1.0,4.0,0.0,5.0,5.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,5
3221,29.0,0.0,15.0,2.0,14.0,7.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,40743.0,1.0,2.0,0.0,2.0,5.0,1.0,7.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,0.0,2.0,2.0,2.0,4
3222,33.0,1.0,15.0,2.0,12.0,6.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,73337.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,5.0,0.0,1.0,2.0,2.0,2.0,5
3223,43.0,0.0,15.0,2.0,12.0,6.0,1.0,2.0,3.0,5.0,3.0,1.0,0.0,108646.0,1.0,4.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,7
3224,60.0,1.0,15.0,2.0,12.0,5.0,2.0,2.0,3.0,6.0,3.0,1.0,1.0,48891.0,1.0,2.0,0.0,2.0,5.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,4
3225,45.0,1.0,15.0,2.0,13.0,6.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,35311.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,0.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,3
3226,63.0,0.0,15.0,2.0,14.0,2.0,1.0,1.0,3.0,6.0,5.0,1.0,0.0,35311.0,1.0,3.0,0.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,3
3227,44.0,1.0,15.0,2.0,11.0,6.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,12223.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1
3228,43.0,1.0,15.0,7.0,16.0,6.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,108646.0,1.0,2.0,0.0,2.0,4.0,3.0,1.0,1.0,3.0,0.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,2.0,2.0,7
3229,47.0,1.0,15.0,7.0,16.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,206910.0,1.0,3.0,2.0,1.0,5.0,3.0,7.0,2.0,0.0,2.0,4.0,4.0,5.0,5.0,1.0,0.0,2.0,2.0,4.0,8
3230,28.0,0.0,15.0,7.0,19.0,6.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,12223.0,0.0,0.0,2.0,0.0,2.0,2.0,5.0,2.0,0.0,3.0,3.0,3.0,3.0,4.0,1.0,0.0,1.0,2.0,2.0,1
3231,25.0,1.0,6.0,7.0,16.0,6.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,73337.0,4.0,5.0,4.0,3.0,4.0,0.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,5
3232,62.0,1.0,15.0,7.0,16.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,29878.0,1.0,0.0,0.0,0.0,2.0,3.0,6.0,2.0,0.0,2.0,4.0,4.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,2
3233,49.0,0.0,15.0,7.0,12.0,6.0,4.0,2.0,3.0,3.0,3.0,0.0,0.0,29878.0,1.0,2.0,0.0,2.0,5.0,2.0,5.0,0.0,1.0,2.0,3.0,4.0,3.0,5.0,0.0,0.0,2.0,2.0,2.0,2
3234,26.0,1.0,15.0,7.0,19.0,6.0,2.0,2.0,3.0,5.0,3.0,0.0,1.0,48891.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,4
3235,56.0,1.0,3.0,7.0,18.0,6.0,1.0,3.0,3.0,6.0,4.0,1.0,0.0,130375.0,1.0,1.0,0.0,4.0,2.0,2.0,7.0,4.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,0.0,2.0,0.0,2.0,7
3236,24.0,0.0,0.0,7.0,14.0,3.0,2.0,1.0,3.0,5.0,5.0,1.0,2.0,9778.0,3.0,2.0,3.0,0.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,0
3237,41.0,1.0,15.0,7.0,13.0,6.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,14251.0,1.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,1
3238,69.0,0.0,15.0,7.0,16.0,2.0,0.0,2.0,3.0,6.0,6.0,0.0,1.0,40743.0,1.0,0.0,1.0,7.0,6.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,4
3239,52.0,0.0,15.0,7.0,12.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,73337.0,1.0,4.0,0.0,3.0,5.0,2.0,5.0,2.0,1.0,2.0,4.0,3.0,4.0,4.0,0.0,1.0,2.0,2.0,2.0,5
3240,51.0,0.0,15.0,7.0,15.0,6.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,152104.0,1.0,1.0,2.0,2.0,5.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,3.0,7
3241,69.0,1.0,15.0,7.0,16.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,57002.0,1.0,2.0,0.0,3.0,5.0,2.0,7.0,2.0,1.0,2.0,5.0,3.0,5.0,3.0,0.0,1.0,1.0,2.0,2.0,5
3242,60.0,0.0,15.0,7.0,16.0,6.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,152104.0,1.0,2.0,0.0,1.0,2.0,1.0,7.0,2.0,0.0,1.0,5.0,4.0,5.0,5.0,0.0,1.0,2.0,2.0,2.0,7
3243,67.0,0.0,15.0,7.0,16.0,6.0,0.0,2.0,3.0,4.0,5.0,1.0,0.0,48891.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,4
3244,57.0,0.0,15.0,7.0,20.0,6.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,206910.0,1.0,4.0,4.0,1.0,6.0,1.0,7.0,4.0,2.0,2.0,5.0,3.0,5.0,5.0,1.0,0.0,2.0,1.0,2.0,8
3245,23.0,1.0,15.0,7.0,13.0,5.0,2.0,1.0,3.0,6.0,5.0,0.0,2.0,206910.0,5.0,1.0,2.0,0.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,8
3246,58.0,1.0,15.0,7.0,15.0,6.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,73337.0,1.0,1.0,0.0,2.0,5.0,2.0,5.0,4.0,1.0,2.0,1.0,1.0,3.0,4.0,0.0,1.0,2.0,2.0,2.0,5
3247,35.0,0.0,15.0,3.0,13.0,7.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,130375.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,3.0,7
3248,39.0,1.0,0.0,3.0,14.0,6.0,1.0,1.0,3.0,5.0,4.0,1.0,0.0,59755.0,1.0,2.0,3.0,0.0,3.0,2.0,5.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,5
3249,55.0,0.0,15.0,3.0,12.0,6.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,89634.0,1.0,2.0,5.0,3.0,5.0,2.0,3.0,2.0,2.0,0.0,3.0,4.0,5.0,5.0,0.0,1.0,2.0,2.0,2.0,6
3250,69.0,1.0,6.0,3.0,11.0,2.0,0.0,2.0,3.0,5.0,3.0,1.0,0.0,48891.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,4
3251,31.0,0.0,15.0,3.0,14.0,7.0,2.0,1.0,3.0,5.0,6.0,1.0,0.0,20371.0,6.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,1.0,0.0,1.0,2.0,0.0,2
3252,38.0,0.0,6.0,3.0,20.0,0.0,1.0,2.0,3.0,6.0,3.0,1.0,1.0,544.0,1.0,3.0,0.0,2.0,2.0,2.0,3.0,4.0,2.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,0
3253,40.0,0.0,15.0,3.0,18.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,108646.0,1.0,2.0,0.0,1.0,5.0,2.0,7.0,4.0,2.0,1.0,3.0,4.0,5.0,4.0,0.0,1.0,1.0,2.0,2.0,7
3254,29.0,0.0,15.0,3.0,14.0,0.0,2.0,2.0,3.0,4.0,3.0,1.0,0.0,20371.0,3.0,5.0,0.0,2.0,4.0,0.0,4.0,2.0,0.0,1.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,2
3255,70.0,1.0,6.0,3.0,12.0,2.0,4.0,2.0,3.0,5.0,3.0,1.0,0.0,12223.0,1.0,2.0,0.0,2.0,0.0,3.0,7.0,3.0,2.0,0.0,1.0,5.0,1.0,5.0,0.0,0.0,2.0,2.0,2.0,1
3256,30.0,0.0,15.0,3.0,12.0,6.0,2.0,1.0,3.0,5.0,2.0,1.0,0.0,23088.0,1.0,3.0,0.0,3.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,2
3257,37.0,0.0,15.0,3.0,14.0,6.0,0.0,1.0,3.0,4.0,4.0,1.0,0.0,17655.0,4.0,2.0,3.0,4.0,5.0,2.0,1.0,3.0,3.0,0.0,3.0,2.0,3.0,5.0,0.0,0.0,2.0,2.0,2.0,1
3258,64.0,0.0,15.0,3.0,13.0,6.0,1.0,2.0,3.0,6.0,3.0,1.0,0.0,130375.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,4.0,7
3259,58.0,1.0,15.0,3.0,17.0,6.0,1.0,3.0,3.0,3.0,4.0,0.0,1.0,152104.0,1.0,2.0,0.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,0.0,1.0,2.0,1.0,2.0,7
3260,41.0,0.0,15.0,3.0,13.0,6.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,73337.0,1.0,3.0,3.0,2.0,5.0,2.0,7.0,2.0,1.0,2.0,3.0,3.0,5.0,5.0,0.0,1.0,1.0,2.0,2.0,5
3261,72.0,0.0,15.0,3.0,12.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,29878.0,1.0,0.0,1.0,3.0,5.0,2.0,3.0,4.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2
3262,50.0,0.0,15.0,3.0,14.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,59755.0,1.0,4.0,0.0,1.0,5.0,2.0,7.0,1.0,0.0,2.0,5.0,5.0,5.0,5.0,0.0,1.0,2.0,2.0,4.0,5
3263,83.0,1.0,15.0,3.0,12.0,1.0,4.0,2.0,3.0,1.0,3.0,1.0,0.0,35311.0,0.0,0.0,0.0,6.0,5.0,2.0,7.0,2.0,1.0,2.0,3.0,3.0,3.0,5.0,3.0,0.0,2.0,2.0,2.0,3
3264,82.0,1.0,15.0,3.0,16.0,2.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,40743.0,2.0,0.0,0.0,4.0,4.0,3.0,6.0,3.0,0.0,2.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,2.0,2.0,4
3265,50.0,0.0,15.0,7.0,13.0,6.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,25803.0,1.0,1.0,0.0,3.0,5.0,2.0,1.0,2.0,1.0,0.0,1.0,5.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2
3266,38.0,0.0,15.0,7.0,12.0,6.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,108646.0,1.0,5.0,0.0,2.0,3.0,3.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,7
3267,88.0,1.0,15.0,7.0,7.0,2.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,59755.0,1.0,2.0,6.0,2.0,3.0,3.0,1.0,4.0,0.0,1.0,5.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,3.0,5
3268,59.0,0.0,15.0,7.0,12.0,2.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,85503.0,1.0,1.0,0.0,3.0,5.0,2.0,5.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,6
3269,51.0,1.0,15.0,7.0,12.0,6.0,0.0,2.0,3.0,3.0,3.0,1.0,0.0,48891.0,2.0,3.0,2.0,4.0,2.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,4
3270,27.0,0.0,15.0,7.0,12.0,6.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,25803.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,0.0,3.0,3.0,2.0,4.0,1.0,0.0,1.0,2.0,4.0,2
3271,19.0,0.0,15.0,7.0,12.0,4.0,2.0,2.0,3.0,1.0,3.0,0.0,0.0,89634.0,1.0,4.0,2.0,2.0,6.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,0.0,1.0,2.0,4.0,6
3272,56.0,1.0,15.0,7.0,12.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,12223.0,1.0,1.0,0.0,8.0,6.0,2.0,3.0,1.0,2.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,1
3273,56.0,1.0,15.0,7.0,12.0,6.0,3.0,2.0,3.0,1.0,3.0,1.0,0.0,35311.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,1.0,2.0,0.0,3.0,3
3274,77.0,1.0,15.0,7.0,12.0,6.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,35311.0,5.0,4.0,0.0,3.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,2.0,0.0,2.0,3
3275,63.0,1.0,15.0,7.0,9.0,6.0,1.0,2.0,3.0,6.0,5.0,1.0,0.0,35311.0,1.0,2.0,4.0,6.0,4.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,3.0,3
3276,57.0,0.0,15.0,0.0,14.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,20371.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,2
3277,72.0,1.0,15.0,0.0,12.0,2.0,1.0,2.0,3.0,5.0,3.0,1.0,0.0,48891.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,0.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,4
3278,51.0,1.0,15.0,0.0,12.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,59755.0,1.0,3.0,0.0,3.0,5.0,2.0,2.0,4.0,1.0,2.0,3.0,5.0,3.0,5.0,0.0,1.0,1.0,2.0,2.0,5
3279,46.0,0.0,15.0,0.0,12.0,1.0,2.0,3.0,3.0,0.0,5.0,1.0,0.0,12223.0,0.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,1
3280,30.0,0.0,15.0,0.0,14.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,12223.0,5.0,4.0,2.0,2.0,5.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,1
3281,42.0,1.0,15.0,7.0,12.0,6.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,89634.0,1.0,2.0,1.0,3.0,5.0,2.0,7.0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,1.0,2.0,2.0,3.0,6
3282,61.0,1.0,15.0,7.0,12.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,89634.0,1.0,2.0,0.0,4.0,1.0,2.0,7.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,2.0,6
